u,g,r,i,z,u_err,g_err,r_err,i_err,z_err,specz,specz_err,photoz,photoz_err
21.39474,21.16194,21.16194,19.5506,19.2916,0.2977367,0.09556056,0.06849433,0.06137625,0.1772799,0.4886644,5.527982E-05,0.57121,0.046975
21.04589,21.75288,21.75288,19.52423,18.86291,0.2755527,0.212936,0.08706634,0.07812449,0.1564579,0.5482752,0.0001564246,0.54958,0.027669
20.98092,21.35651,21.35651,19.7192,18.84283,0.2905324,0.1947708,0.08576886,0.1217266,0.1923128,0.4483278,0.0001260791,0.471343,0.037524
21.14864,21.66491,21.66491,19.7887,19.13303,0.2926205,0.1803559,0.1483207,0.1119272,0.2045969,0.5731174,5.246753E-05,0.606762,0.064301
19.40957,19.15779,19.15779,18.21957,17.89246,0.06859311,0.0281666,0.02531896,0.02814436,0.07394579,0.4305797,5.737911E-05,0.472998,0.133384
28.45656,21.99127,21.99127,19.64647,19.33375,0.1995729,0.2919349,0.1684617,0.08202162,0.2110975,0.6557713,0.0001865782,0.694108,0.040511
28.92653,21.66606,21.66606,19.4903,19.39539,0.1673525,0.2404156,0.1107956,0.08865386,0.2680117,0.47405,0.0001737463,0.459792,0.024291
18.24933,21.9095,21.9095,19.84142,19.36812,0.02105758,0.2717724,0.1127548,0.0994603,0.2117963,0.5473538,0.0002220014,0.53328,0.030428
21.16681,21.07946,21.07946,18.95983,18.49734,0.2840359,0.1291397,0.05642765,0.05108065,0.1634449,0.6353133,0.0001084724,0.523834,0.041312
21.14927,21.33096,21.33096,19.56791,19.20584,0.2840614,0.1615739,0.09195699,0.07620532,0.2011218,0.5104769,0.0001890702,0.525775,0.03625
30.19371,20.61492,20.61492,18.76914,18.05254,0.1454602,0.2051191,0.07849777,0.09017041,0.1834336,0.4364337,0.0001380391,0.429899,0.026053
21.10582,21.06196,21.06196,19.13,18.48725,0.2755652,0.1084677,0.04943639,0.04554597,0.1018522,0.5592525,9.923441E-05,0.452394,0.095399
20.55243,21.46068,21.46068,18.91866,18.24276,0.2705605,0.2230469,0.05275196,0.05408802,0.1386266,0.4179475,8.435018E-05,0.376747,0.029245
21.14141,21.33375,21.33375,18.80559,18.29186,0.2608088,0.1397028,0.05833835,0.0440591,0.08674068,0.5295511,0.0001188397,0.525071,0.024375
21.67156,22.26197,22.26197,19.7507,19.39696,0.2927954,0.2001003,0.08770736,0.05065093,0.1444486,0.529754,0.0001377724,0.530595,0.039529
20.92917,21.13796,21.13796,19.43258,18.65718,0.2796367,0.1285168,0.05628288,0.06740104,0.1250353,0.5642824,0.0001046752,0.527641,0.060171
21.05012,21.08402,21.08402,19.52888,19.05068,0.2817974,0.1157198,0.06982581,0.07224233,0.2010163,0.5415012,6.362058E-05,0.562402,0.127654
21.63187,22.36187,22.36187,19.72379,19.42854,0.2688935,0.2325544,0.1405167,0.143399,0.1752636,0.5455014,0.0001415204,0.593784,0.045726
21.43471,22.04677,22.04677,19.69512,19.49657,0.2581856,0.2540017,0.1220928,0.1055312,0.1806142,0.5753423,0.0001607854,0.571295,0.041275
19.49661,21.67236,21.67236,19.48517,18.6193,0.1465122,0.2271428,0.1094329,0.07700548,0.1512484,0.5213678,0.0001831874,0.561463,0.042956
20.1688,21.72794,21.72794,19.62269,19.5327,0.1242648,0.2423892,0.1204703,0.1129936,0.2949355,0.6248715,0.0001532949,0.56329,0.026414
20.1688,21.72794,21.72794,19.62269,19.5327,0.1242648,0.2423892,0.1204703,0.1129936,0.2949355,0.6250557,0.0001454196,0.56329,0.026414
20.78401,21.27654,21.27654,19.38534,18.74964,0.2057076,0.1690944,0.08512316,0.08960392,0.1509669,0.496009,0.0001284425,0.495599,0.044924
20.63655,22.00379,22.00379,19.80653,19.21247,0.1350077,0.2124956,0.1199615,0.1191657,0.1554888,0.5284291,0.0001298211,0.547494,0.036447
20.78749,21.35491,21.35491,19.69245,19.23446,0.241144,0.2080517,0.06966775,0.1071488,0.2253819,0.6467016,0.0001332296,0.59423,0.063479
20.97252,20.92684,20.92684,19.44761,18.95248,0.2962673,0.1367103,0.0795853,0.07899023,0.2010988,0.6795864,0.0001318163,0.682858,0.049639
21.23545,21.88584,21.88584,19.36765,19.17194,0.2744274,0.2048178,0.0786617,0.04857585,0.1665684,0.49189,9.851092E-05,0.483633,0.028776
19.7604,19.31666,19.31666,18.51528,18.30247,0.04485586,0.01360905,0.01625012,0.01607447,0.04713034,0.4837939,2.641829E-05,0.442369,0.107105
16.93609,21.9315,21.9315,19.54842,18.53701,0.03732323,0.2678429,0.1232303,0.07539599,0.1503384,0.5440494,0.0001470914,0.562459,0.038214
21.15813,21.92371,21.92371,19.72321,19.17133,0.2842846,0.1983054,0.1026176,0.0691411,0.1798531,0.6153031,0.0001634513,0.545839,0.064383
28.30634,21.95246,21.95246,19.21952,18.758,0.2825758,0.2626895,0.0855528,0.05390802,0.157797,0.5583463,0.0001242106,0.547395,0.02597
20.50883,20.86925,20.86925,18.39404,18.06148,0.2893768,0.2259633,0.06751907,0.07281487,0.1394135,0.4685759,0.0001232666,0.464661,0.017053
20.84167,21.47688,21.47688,19.34286,18.93603,0.2362272,0.1829745,0.09301396,0.07238971,0.162102,0.4753006,0.0001512007,0.523292,0.033818
20.77419,21.00802,21.00802,19.59409,19.13533,0.2722188,0.1410624,0.07887534,0.0995919,0.2307576,0.6123881,0.0001942641,0.577004,0.071644
20.44155,21.72653,21.72653,19.61842,19.10642,0.1869653,0.2175475,0.113477,0.08113404,0.1903202,0.5864472,0.000239265,0.585054,0.043829
20.31542,21.25875,21.25875,18.94622,18.63509,0.2730347,0.2456878,0.08047247,0.06938848,0.1791076,0.4357168,8.517982E-05,0.468251,0.023888
20.74366,22.31101,22.31101,19.64526,19.35369,0.2755518,0.2571091,0.08364192,0.05098691,0.1570488,0.5511627,9.910568E-05,0.494127,0.030482
19.15193,21.64196,21.64196,19.30996,19.16636,0.1857388,0.2505785,0.08100175,0.06470764,0.1844986,0.4332108,9.152725E-05,0.462924,0.02748
20.5667,21.35598,21.35598,19.86864,18.92568,0.2659221,0.1958615,0.09015202,0.1137802,0.1932982,0.5609762,0.0001022871,0.546287,0.044134
20.8021,21.2385,21.2385,19.06075,18.50157,0.2218457,0.1731083,0.07270069,0.06261843,0.1419064,0.5665145,0.0001390021,0.572006,0.029438
14.67369,33.33236,33.33236,32.34301,31.18166,0.03907361,0.112409,0.1173897,0.2032539,0.1310662,0.5780608,0.0001730381,0.502972,0.027397
28.61268,21.25338,21.25338,19.4548,19.04231,0.214724,0.1498636,0.080101,0.07740912,0.2004988,0.5829712,0.0001944841,0.533719,0.100484
20.72581,20.28262,20.28262,18.81133,18.53568,0.2481645,0.07001858,0.04797858,0.04189434,0.1145429,0.4459111,5.60271E-05,0.333807,0.092594
28.55586,21.92667,21.92667,19.18104,19.01029,0.2787498,0.2594271,0.09021078,0.07831699,0.1678828,0.5404732,9.511779E-05,0.551024,0.031303
20.47174,21.02789,21.02789,19.7153,18.78705,0.2738373,0.1994625,0.1038313,0.1393017,0.2201529,0.46258,8.324895E-05,0.46472,0.142282
20.51304,21.08341,21.08341,18.81073,18.38642,0.206411,0.1483068,0.0529746,0.04404993,0.1169834,0.4305058,0.0004879228,0.397451,0.03289
20.84908,21.46734,21.46734,19.45901,18.75668,0.2995294,0.2693015,0.07580346,0.08615384,0.1661611,0.5743759,0.0001668897,0.537493,0.049774
20.16154,20.22636,20.22636,18.42912,18.16931,0.2900921,0.1560468,0.06097931,0.05997373,0.1743396,0.4165127,8.337892E-05,0.377392,0.055489
20.46385,21.49762,21.49762,19.46122,18.4966,0.2485467,0.256724,0.07784702,0.08822718,0.1329365,0.5810826,0.0001143175,0.570586,0.053876
20.66356,21.6923,21.6923,19.11229,18.66041,0.2790833,0.2478181,0.07397573,0.06270798,0.1795211,0.516229,0.0001575688,0.498153,0.027471
30.42108,21.23558,21.23558,18.62134,18.29232,0.1874272,0.151563,0.04371177,0.04706916,0.1121835,0.4009602,3.464698E-05,0.434859,0.04004
20.51221,21.6229,21.6229,19.94794,19.13517,0.2124852,0.2645752,0.1408183,0.1430566,0.2652675,0.6638103,0.0001803317,0.733079,0.076886
21.37383,21.45803,21.45803,19.59593,19.43409,0.2976305,0.131392,0.06556288,0.06052575,0.1831983,0.4642324,3.301897E-05,0.618132,0.056077
20.78049,21.12559,21.12559,19.28183,18.66912,0.2761606,0.1698851,0.1308681,0.07655033,0.1629765,0.4549627,9.640634E-05,0.492675,0.032182
20.09216,21.12241,21.12241,18.52352,17.9733,0.2422941,0.2907666,0.1063929,0.08512458,0.155947,0.4290382,0.000198159,0.425442,0.024104
19.61574,20.63601,20.63601,18.02563,18.01566,0.1955702,0.2334323,0.05325933,0.0563778,0.2274489,0.407312,0.0001087936,0.408602,0.041703
21.42082,21.99621,21.99621,19.10169,18.86547,0.2990966,0.2952605,0.07993617,0.04613493,0.117297,0.519659,0.0001921689,0.511209,0.026837
21.69966,20.95343,20.95343,19.59065,19.21984,0.2574662,0.07526516,0.04696641,0.04501665,0.1046678,0.4488515,4.786209E-05,0.32875,0.07319
21.49017,20.84282,20.84282,18.62329,18.27813,0.2939596,0.08385617,0.03340448,0.02987543,0.05833885,0.4028389,5.924362E-05,0.351691,0.020445
21.18616,21.74426,21.74426,19.61011,19.4525,0.2811854,0.2181231,0.109781,0.06145892,0.2194055,0.5617554,0.0001787623,0.552292,0.035172
21.39727,21.75672,21.75672,19.94079,19.60529,0.2590713,0.166554,0.1179269,0.0726146,0.2070626,0.6147884,0.0001930964,0.592607,0.051541
29.95649,21.55226,21.55226,19.58571,19.08609,0.1468025,0.1818355,0.07569469,0.06947915,0.1368501,0.5574719,0.0001871446,0.536424,0.043566
18.52146,21.17793,21.17793,19.78234,18.19374,0.0627434,0.2960678,0.1451347,0.2496658,0.2141293,0.5521433,0.000133542,0.542378,0.043153
20.72886,21.51944,21.51944,19.29626,18.58956,0.2797613,0.2455053,0.08347679,0.07003292,0.2550091,0.4384671,0.0001075286,0.391615,0.03114
20.57728,22.37734,22.37734,19.9588,19.10179,0.1537842,0.2700883,0.1627318,0.09724677,0.188663,0.477411,0.0001335167,0.559781,0.063788
20.0584,20.92203,20.92203,18.93631,18.0775,0.2234232,0.2551709,0.08226477,0.08212388,0.1855192,0.4211521,9.413111E-05,0.435592,0.062558
20.87325,21.27971,21.27971,19.5722,19.32366,0.2134005,0.1142355,0.06895664,0.05864805,0.1852708,0.4448352,7.532226E-05,0.439059,0.075788
21.1985,21.74508,21.74508,19.36927,18.7809,0.285317,0.2326418,0.08673721,0.05508973,0.1161279,0.5438358,0.0001938287,0.522652,0.031143
21.1985,21.74508,21.74508,19.36927,18.7809,0.285317,0.2326418,0.08673721,0.05508973,0.1161279,0.5436561,0.0001473026,0.522652,0.031143
21.1985,21.74508,21.74508,19.36927,18.7809,0.285317,0.2326418,0.08673721,0.05508973,0.1161279,0.5434912,0.0002026094,0.522652,0.031143
21.1985,21.74508,21.74508,19.36927,18.7809,0.285317,0.2326418,0.08673721,0.05508973,0.1161279,0.5436115,0.0001521709,0.522652,0.031143
21.1985,21.74508,21.74508,19.36927,18.7809,0.285317,0.2326418,0.08673721,0.05508973,0.1161279,0.543485,0.0001745789,0.522652,0.031143
21.1985,21.74508,21.74508,19.36927,18.7809,0.285317,0.2326418,0.08673721,0.05508973,0.1161279,0.5435672,0.0003127877,0.522652,0.031143
21.1985,21.74508,21.74508,19.36927,18.7809,0.285317,0.2326418,0.08673721,0.05508973,0.1161279,0.543795,0.0001512068,0.522652,0.031143
21.1985,21.74508,21.74508,19.36927,18.7809,0.285317,0.2326418,0.08673721,0.05508973,0.1161279,0.5436975,0.0001566893,0.522652,0.031143
20.4596,20.24413,20.24413,19.19235,18.79354,0.09675236,0.03984133,0.03161253,0.03226239,0.08443691,0.4602176,5.590151E-05,0.509373,0.126512
20.82676,21.49122,21.49122,18.7426,18.22093,0.252466,0.2179516,0.1158639,0.0962607,0.1282562,0.4196995,9.549531E-05,0.434208,0.025493
21.11502,21.61654,21.61654,19.50944,18.86938,0.2513773,0.1901377,0.07951147,0.06344555,0.1291208,0.4802946,6.020402E-05,0.55599,0.058073
20.38967,20.8387,20.8387,18.99762,18.25058,0.2505679,0.1839903,0.08339912,0.07618588,0.1418403,0.5093535,0.0001523965,0.49427,0.032031
21.18145,21.97538,21.97538,19.85759,19.82589,0.2674374,0.2480966,0.1002685,0.07686599,0.2707053,0.6346863,6.598751E-05,0.583686,0.05663
28.58364,21.65744,21.65744,19.75737,19.53683,0.2278825,0.22658,0.1546584,0.09983167,0.2962427,0.4831597,0.0001226194,0.518283,0.045681
28.58364,21.65744,21.65744,19.75737,19.53683,0.2278825,0.22658,0.1546584,0.09983167,0.2962427,0.4834598,0.000104697,0.518283,0.045681
17.52438,21.25995,21.25995,19.9861,19.05483,0.02099275,0.2945986,0.1510726,0.1774402,0.2797506,0.4784814,0.000128924,0.520568,0.050389
20.11746,20.82401,20.82401,19.38091,18.66085,0.2288746,0.184233,0.07384553,0.1169362,0.2461333,0.4969781,0.0001277688,0.531181,0.057781
28.86806,21.24377,21.24377,18.74801,18.11867,0.2833934,0.2756889,0.08153498,0.06132253,0.1277207,0.4738795,0.0001125561,0.433106,0.015402
19.58542,19.23305,19.23305,18.72451,18.45119,0.04553134,0.01639164,0.02181196,0.02459547,0.06331903,0.4983937,6.417258E-05,0.549217,0.161603
20.27844,19.73947,19.73947,18.97306,18.70361,0.1078715,0.0323964,0.03369307,0.03899289,0.1010022,0.5373713,7.421237E-05,0.633585,0.156624
20.27844,19.73947,19.73947,18.97306,18.70361,0.1078715,0.0323964,0.03369307,0.03899289,0.1010022,0.5372298,0.0002196143,0.633585,0.156624
20.90748,21.52579,21.52579,19.73508,19.45422,0.278893,0.195598,0.09523799,0.08900449,0.2480111,0.5725605,8.514477E-05,0.538271,0.051544
21.37673,21.59014,21.59014,18.95214,18.46612,0.2769942,0.1391279,0.03966936,0.03398929,0.07520153,0.4298955,9.881431E-05,0.412027,0.032447
20.95833,22.01056,22.01056,19.84355,19.50991,0.2755809,0.2351364,0.1433534,0.08013202,0.2056446,0.6517988,0.0002777145,0.677079,0.0642
20.99022,21.17738,21.17738,19.22317,18.64931,0.2640524,0.1115268,0.1048149,0.1170569,0.1752141,0.5974483,0.000179802,0.59383,0.059214
19.61775,21.02595,21.02595,18.43799,18.25619,0.1905209,0.2135344,0.05880637,0.05823121,0.2489492,0.4120142,6.776325E-05,0.400813,0.029424
21.15228,21.38124,21.38124,18.85113,18.51651,0.2628791,0.1159525,0.04849515,0.03964327,0.08292854,0.4485713,6.878128E-05,0.447471,0.017742
21.00932,21.22207,21.22207,19.42747,19.4171,0.2663747,0.1361048,0.09461712,0.08322559,0.2661638,0.6155123,6.131393E-05,0.617021,0.049118
20.87527,21.31868,21.31868,18.85734,18.27917,0.2609341,0.1623102,0.05961683,0.05202781,0.1156279,0.4036528,7.74381E-05,0.380585,0.025945
21.05733,21.89976,21.89976,19.926,19.42399,0.2678803,0.2062485,0.1902715,0.1050692,0.226669,0.6450486,0.0001641013,0.686216,0.072182
17.97254,21.63313,21.63313,19.12643,18.50047,0.1073554,0.2328789,0.06724577,0.06643037,0.1311235,0.4106709,8.766267E-05,0.426991,0.037009
21.06553,21.71663,21.71663,19.77226,19.06856,0.2442809,0.2077139,0.1026744,0.0663624,0.1628295,0.476896,0.0001173848,0.53369,0.032126
20.77769,20.89992,20.89992,19.30035,19.09152,0.2069812,0.09088597,0.05457364,0.05304013,0.1760579,0.5865883,3.971151E-05,0.567607,0.160516
31.51492,18.93634,18.93634,32.57894,30.3962,0.2640444,0.2887614,0.06039172,0.05460165,0.1102488,0.4300599,0.0001152959,0.370663,0.024052
21.13026,21.33142,21.33142,19.43398,18.95805,0.2753707,0.1162029,0.06369691,0.05107197,0.1175951,0.5486086,5.806915E-05,0.601992,0.062432
20.44481,21.24725,21.24725,18.60165,18.45408,0.2522725,0.1835517,0.05257848,0.04655445,0.1359364,0.4669116,9.575533E-05,0.403135,0.038198
20.75536,20.78911,20.78911,19.07705,18.69874,0.2927213,0.1096342,0.05113114,0.05949708,0.153905,0.6297899,0.0001270171,0.521742,0.108973
30.40424,21.49239,21.49239,19.34449,18.56923,0.05107419,0.2579251,0.09495083,0.0837916,0.1485687,0.4589082,9.877687E-05,0.518801,0.042979
20.89254,21.46953,21.46953,18.92148,18.47959,0.2798949,0.172281,0.07230357,0.06133225,0.1262525,0.4140528,8.316521E-05,0.414309,0.045388
20.0945,21.0853,21.0853,18.14096,17.63828,0.2891012,0.2693785,0.05022752,0.05865184,0.1156054,0.4679536,9.37934E-05,0.456603,0.023245
20.61077,21.67277,21.67277,19.26311,18.75941,0.2452571,0.2445759,0.06065625,0.07562422,0.2134567,0.4318491,8.263859E-05,0.400487,0.029013
21.05058,21.65507,21.65507,19.23437,18.96186,0.2720886,0.209161,0.09743503,0.06618483,0.1843971,0.5509937,0.0001142709,0.570645,0.031466
28.3275,21.99806,21.99806,19.49381,19.21922,0.2494558,0.2674202,0.1721124,0.153806,0.2714091,0.6233728,0.0001391663,0.515863,0.043499
20.6798,21.35799,21.35799,19.05821,19.10282,0.2831593,0.2017306,0.09577367,0.06182487,0.280049,0.4988969,0.0001140296,0.516238,0.037535
21.10379,21.68225,21.68225,19.59884,19.01078,0.2545006,0.1863742,0.09829577,0.06683084,0.1777034,0.5124232,9.922608E-05,0.529754,0.047391
19.6559,20.86833,20.86833,18.32583,17.97724,0.14328,0.1796985,0.06253213,0.05205162,0.1362527,0.4085819,7.486594E-05,0.430214,0.017918
18.11703,18.7632,18.7632,17.74567,17.06735,0.1655392,0.1261126,0.1915321,0.1053463,0.220835,0.4683487,0.0001835166,0.411251,0.038895
20.80114,21.04278,21.04278,18.94941,18.74034,0.2990756,0.1794648,0.1022475,0.06112731,0.1479048,0.4001954,8.489847E-05,0.370539,0.030907
17.56833,18.82232,18.82232,32.01024,29.54123,0.2024752,0.2296055,0.1535075,0.07701898,0.1607217,0.5678301,0.0001430625,0.403631,0.105316
21.3524,20.99904,20.99904,20.04428,19.81639,0.1528536,0.05808412,0.06311684,0.05511691,0.1523776,0.583263,2.768342E-05,0.614681,0.156346
21.3524,20.99904,20.99904,20.04428,19.81639,0.1528536,0.05808412,0.06311684,0.05511691,0.1523776,0.5832075,2.808044E-05,0.614681,0.156346
21.3524,20.99904,20.99904,20.04428,19.81639,0.1528536,0.05808412,0.06311684,0.05511691,0.1523776,0.5832872,3.177226E-05,0.614681,0.156346
21.1278,21.39118,21.39118,19.41233,19.15152,0.2925827,0.1852796,0.09847987,0.06821155,0.2165633,0.6056204,7.979068E-05,0.596653,0.053996
18.53825,21.61121,21.61121,18.52264,18.02691,0.05786885,0.2512828,0.1033977,0.03430451,0.102877,0.4616337,7.893606E-05,0.432963,0.026132
29.27357,20.7262,20.7262,18.36286,17.92927,0.2113327,0.1799359,0.07846853,0.09100536,0.1230004,0.4074205,0.0001018058,0.415413,0.022001
21.43168,21.97445,21.97445,19.87453,19.53298,0.2806148,0.2429887,0.173507,0.08518231,0.2541061,0.6083474,0.0001927269,0.631083,0.05875
21.43168,21.97445,21.97445,19.87453,19.53298,0.2806148,0.2429887,0.173507,0.08518231,0.2541061,0.6197367,3.186531E-05,0.631083,0.05875
21.29785,21.39004,21.39004,19.31661,18.75925,0.2436326,0.1440386,0.07557724,0.05872851,0.1303612,0.5071993,0.0001033933,0.495774,0.039893
27.72516,22.09388,22.09388,19.91585,19.64907,0.2794539,0.2199395,0.1117836,0.08622347,0.2367239,0.5430537,0.0001043019,0.503487,0.041048
19.75529,19.33334,19.33334,18.70039,18.32095,0.06095057,0.02367811,0.02452944,0.02831291,0.07156005,0.4174616,2.974265E-05,0.519726,0.158423
21.78703,21.28865,21.28865,19.89129,19.56172,0.2564735,0.08872711,0.05961717,0.05543359,0.1650475,0.553461,3.981664E-05,0.45189,0.144609
19.8357,19.33774,19.33774,18.67595,18.38144,0.05765756,0.02216562,0.02349533,0.02694754,0.06905574,0.4148652,1.81717E-05,0.33133,0.097529
21.24077,21.04184,21.04184,19.54494,19.72488,0.2341037,0.1051602,0.0664798,0.07958198,0.2470341,0.6298334,7.203247E-05,0.607903,0.046132
21.24077,21.04184,21.04184,19.54494,19.72488,0.2341037,0.1051602,0.0664798,0.07958198,0.2470341,0.629917,5.825433E-05,0.607903,0.046132
18.74554,18.447,18.447,18.23782,17.92994,0.02399821,0.009940663,0.01337481,0.0169167,0.04671336,0.422263,2.209947E-05,0.541765,0.103811
19.58055,19.21052,19.21052,18.73826,18.51154,0.04541741,0.01765135,0.01903816,0.02466976,0.07483476,0.4293772,8.846464E-05,0.275842,0.074088
19.94485,19.51416,19.51416,18.64634,18.29849,0.08512529,0.02516595,0.02564855,0.02673682,0.08635235,0.473595,5.065507E-05,0.422633,0.133339
21.4288,21.49309,21.49309,19.56914,19.81936,0.2256918,0.1164053,0.07535423,0.04689141,0.213378,0.5878046,3.465202E-05,0.543256,0.110415
19.43245,19.0774,19.0774,18.4457,18.11981,0.04130786,0.01634037,0.01705502,0.01833475,0.05278857,0.467596,0.0001138864,0.399939,0.114871
21.27622,21.25019,21.25019,18.70441,18.38897,0.2867763,0.1571387,0.0473676,0.03221477,0.09609349,0.4585045,0.0001432941,0.446866,0.017008
18.72204,17.97256,17.97256,17.14084,17.00747,0.02202423,0.006458963,0.005604513,0.0080011,0.01945782,0.4365261,0.0001043726,0.119747,0.052563
20.61999,20.73907,20.73907,18.66383,18.16439,0.2921133,0.1884915,0.05394156,0.06198583,0.130813,0.4181411,0.0001162609,0.439866,0.028249
18.67732,17.88593,17.88593,17.14469,16.92685,0.03783628,0.0224539,0.02448737,0.0309937,0.0382008,0.6985506,0.0003250752,0.113655,0.029568
18.67732,17.88593,17.88593,17.14469,16.92685,0.03783628,0.0224539,0.02448737,0.0309937,0.0382008,0.6979267,0.0002432077,0.113655,0.029568
20.92041,20.00043,20.00043,18.54444,18.18981,0.2287959,0.04767606,0.02676496,0.02828133,0.07222079,0.402086,2.498972E-05,0.348118,0.048408
20.92041,20.00043,20.00043,18.54444,18.18981,0.2287959,0.04767606,0.02676496,0.02828133,0.07222079,0.4020776,1.623322E-05,0.348118,0.048408
19.45519,19.14624,19.14624,18.37022,18.21187,0.04921443,0.01924388,0.02148481,0.0251117,0.07639876,0.5247169,0.0002045938,0.503125,0.094296
20.41432,19.60753,19.60753,18.43935,18.0868,0.1280869,0.02813124,0.03182152,0.02544832,0.06263598,0.523733,0.000111534,0.270228,0.161796
19.85397,19.47753,19.47753,18.82337,18.34805,0.07145469,0.02230839,0.02661612,0.02945196,0.06879546,0.4477884,0.0001254687,0.393847,0.135595
19.76281,19.4856,19.4856,19.09031,18.95573,0.04587799,0.01751183,0.02442209,0.02755831,0.08719929,0.505828,7.30715E-05,0.195609,0.049415
19.86411,19.43172,19.43172,18.94895,18.69502,0.05332816,0.01946418,0.02422893,0.03010471,0.0833203,0.4378697,0.0002192236,0.355959,0.109449
19.35494,18.96572,18.96572,18.61489,18.36463,0.04304736,0.07317539,0.1712181,0.1951749,0.1664708,0.4783056,6.819298E-05,0.487918,0.103253
20.53279,20.30344,20.30344,19.889,19.79696,0.1030699,0.03632984,0.04666085,0.05780272,0.1964261,0.4055931,4.743704E-05,0.691698,0.21466
20.53279,20.30344,20.30344,19.889,19.79696,0.1030699,0.03632984,0.04666085,0.05780272,0.1964261,0.4054066,3.679572E-05,0.691698,0.21466
